glue_id,smiles,inchikey,linker,source_fragment,mw,clogp,tpsa,hbd,hba,rtb,aromatic_rings,fsp3,qed,pka_basic_est,cns_mpo_proxy,cns_mpo_wager_approx,gate_mw_lt450,gate_clogp_2_4,gate_tpsa_lt90,gate_mpo_ge4,gate_pains_free,gate_anchor,gate_tpsa_lt120_fb,gate_mpo_ge3p5_fb,passes_all_gates,passes_fallback
GLUE2195,O=C1CCC(N2Cc3cccc(NC(=O)Cn4cc(I)c(=O)[nH]c4=O)c3C2=O)C(=O)N1,XPOFOXKGCIIJMA-UHFFFAOYSA-N,acetamide,*n1cc(I)c(=O)[nH]c1=O,537.27,-0.46,150.4,3,6,4,2,0.263,0.355,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE2196,O=C1CCC(N2Cc3cccc(NC(=O)Nn4cc(I)c(=O)[nH]c4=O)c3C2=O)C(=O)N1,VKJKRBBNQTZUHD-UHFFFAOYSA-N,urea,*n1cc(I)c(=O)[nH]c1=O,538.26,-0.32,162.5,4,6,3,2,0.222,0.309,5.0,2.0,3.0,False,False,False,False,True,True,False,False,False,False
GLUE2197,O=C1CCC(N2Cc3cccc(NC(=O)On4cc(I)c(=O)[nH]c4=O)c3C2=O)C(=O)N1,NIFHVGTUSJSALQ-UHFFFAOYSA-N,carbamate,*n1cc(I)c(=O)[nH]c1=O,539.24,-0.44,159.7,3,7,3,2,0.222,0.352,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE2198,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5c(c4)CCC(=O)N5)c3C2=O)C(=O)N1,QHXKKJZPHKKVPK-UHFFFAOYSA-N,amide,*c1ccc2c(c1)CCC(=O)N2,432.44,1.58,124.7,3,5,3,2,0.261,0.636,5.0,3.0,3.65,True,False,False,False,True,True,False,False,False,False
GLUE2199,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5c(c4)CCC(=O)N5)c3C2=O)C(=O)N1,GSUFNVUGHSJFSF-UHFFFAOYSA-N,sulfonamide,*c1ccc2c(c1)CCC(=O)N2,468.49,1.13,141.8,3,6,4,2,0.273,0.575,5.0,3.0,3.39,False,False,False,False,True,True,False,False,False,False
GLUE2200,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5c(c4)CCC(=O)N5)c3C2=O)C(=O)N1,VXVRLULFGNBQFS-UHFFFAOYSA-N,acetamide,*c1ccc2c(c1)CCC(=O)N2,446.46,1.51,124.7,3,5,4,2,0.292,0.614,5.0,3.0,3.55,True,False,False,False,True,True,False,False,False,False
GLUE2201,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5c(c4)CCC(=O)N5)c3C2=O)C(=O)N1,BPTIDHRGFXRGHI-UHFFFAOYSA-N,urea,*c1ccc2c(c1)CCC(=O)N2,447.45,1.98,136.7,4,5,3,2,0.261,0.534,5.0,2.5,3.38,True,False,False,False,True,True,False,False,False,False
GLUE2202,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5c(c4)CCC(=O)N5)c3C2=O)C(=O)N1,AVXYSPRCKIPZNO-UHFFFAOYSA-N,carbamate,*c1ccc2c(c1)CCC(=O)N2,448.44,1.94,133.9,3,6,3,2,0.261,0.615,5.0,3.0,3.53,True,False,False,False,True,True,False,False,False,False
GLUE2203,Nc1cc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc(N)[n+]1[O-],BKZYJCQPQJZINM-UHFFFAOYSA-N,amide,*c1cc(N)[n+]([O-])c(N)n1,411.38,-1.11,187.5,4,8,3,2,0.222,0.278,4.5,2.5,3.63,True,False,False,False,True,True,False,False,False,False
GLUE2204,Nc1cc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc(N)[n+]1[O-],HIGVVFHTSWPYIS-UHFFFAOYSA-N,sulfonamide,*c1cc(N)[n+]([O-])c(N)n1,447.43,-1.56,204.5,4,9,4,2,0.235,0.185,4.5,2.5,3.38,True,False,False,False,True,True,False,False,False,False
GLUE2205,Nc1cc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc(N)[n+]1[O-],CRPQNBFNENETHK-UHFFFAOYSA-N,acetamide,*c1cc(N)[n+]([O-])c(N)n1,425.41,-1.18,187.5,4,8,4,2,0.263,0.267,4.5,2.5,3.53,True,False,False,False,True,True,False,False,False,False
GLUE2206,Nc1cc(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc(N)[n+]1[O-],KEQGYAPOGVMDPH-UHFFFAOYSA-N,urea,*c1cc(N)[n+]([O-])c(N)n1,426.39,-0.72,199.5,5,8,3,2,0.222,0.24,4.5,2.5,3.53,True,False,False,False,True,True,False,False,False,False
GLUE2207,Nc1cc(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc(N)[n+]1[O-],NIIWSNOXZKZLNV-UHFFFAOYSA-N,carbamate,*c1cc(N)[n+]([O-])c(N)n1,427.38,-0.75,196.7,4,9,3,2,0.222,0.277,4.5,2.5,3.52,True,False,False,False,True,True,False,False,False,False
GLUE2208,Cn1nnc2c(C(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ncn2c1=O,HCSOIJNJRDGBLI-UHFFFAOYSA-N,amide,*c1ncn2c(=O)n(C)nnc12,436.39,-1.16,160.7,2,8,3,3,0.263,0.486,5.0,3.0,3.95,True,False,False,False,True,True,False,False,False,False
GLUE2209,Cn1nnc2c(S(=O)(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ncn2c1=O,BCEYDAHJHVWCMO-UHFFFAOYSA-N,sulfonamide,*c1ncn2c(=O)n(C)nnc12,472.44,-1.62,177.7,2,9,4,3,0.278,0.423,5.0,3.0,3.7,False,False,False,False,True,True,False,False,False,False
GLUE2210,Cn1nnc2c(CC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ncn2c1=O,NGDPQCINMDSZSO-UHFFFAOYSA-N,acetamide,*c1ncn2c(=O)n(C)nnc12,450.42,-1.23,160.7,2,8,4,3,0.3,0.467,5.0,3.0,3.85,False,False,False,False,True,True,False,False,False,False
GLUE2211,Cn1nnc2c(NC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ncn2c1=O,VQXHGVHTAAXVNV-UHFFFAOYSA-N,urea,*c1ncn2c(=O)n(C)nnc12,451.4,-0.77,172.7,3,8,3,3,0.263,0.435,5.0,3.0,3.51,False,False,False,False,True,True,False,False,False,False
GLUE2212,Cn1nnc2c(OC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ncn2c1=O,ZONVAABMHWBUBP-UHFFFAOYSA-N,carbamate,*c1ncn2c(=O)n(C)nnc12,452.39,-0.81,169.9,2,9,3,3,0.263,0.483,5.0,3.0,3.84,False,False,False,False,True,True,False,False,False,False
GLUE2213,O=C1CCC(N2Cc3cccc(NC(=O)C(=O)NN4CCCCCC4)c3C2=O)C(=O)N1,WOXQIEAMFHEYGL-UHFFFAOYSA-N,amide,*C(=O)NN1CCCCCC1,427.46,0.29,127.9,3,6,3,1,0.476,0.47,9.5,3.0,2.93,True,False,False,False,True,True,False,False,False,False
GLUE2214,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C(=O)NN4CCCCCC4)c3C2=O)C(=O)N1,OUOKYRGXJNORJI-UHFFFAOYSA-N,sulfonamide,*C(=O)NN1CCCCCC1,463.52,0.69,145.0,3,7,4,1,0.5,0.557,9.5,3.0,2.68,False,False,False,False,True,True,False,False,False,False
GLUE2215,O=C1CCC(N2Cc3cccc(NC(=O)CC(=O)NN4CCCCCC4)c3C2=O)C(=O)N1,LTXNVOGQJOCLQX-UHFFFAOYSA-N,acetamide,*C(=O)NN1CCCCCC1,441.49,0.68,127.9,3,6,5,1,0.5,0.456,9.5,3.0,2.83,True,False,False,False,True,True,False,False,False,False
GLUE2216,O=C1CCC(N2Cc3cccc(NC(=O)NC(=O)NN4CCCCCC4)c3C2=O)C(=O)N1,CDFPAURVBURVGP-UHFFFAOYSA-N,urea,*C(=O)NN1CCCCCC1,442.48,1.07,139.9,4,6,3,1,0.476,0.516,9.5,2.5,2.66,True,False,False,False,True,True,False,False,False,False
GLUE2217,O=C1CCC(N2Cc3cccc(NC(=O)OC(=O)NN4CCCCCC4)c3C2=O)C(=O)N1,WLUGUKKNUJYDGI-UHFFFAOYSA-N,carbamate,*C(=O)NN1CCCCCC1,443.46,1.5,137.2,3,7,3,1,0.476,0.475,9.5,3.0,2.82,True,False,False,False,True,True,False,False,False,False
GLUE2218,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc(I)c4)c3C2=O)C(=O)N1,YIOOWEPAUGNBBW-UHFFFAOYSA-N,amide,*c1cccc(I)c1,489.27,2.3,95.6,2,4,3,2,0.2,0.511,5.0,3.5,4.39,False,True,False,False,True,True,True,True,False,False
GLUE2219,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc(I)c4)c3C2=O)C(=O)N1,RKJRLQOXACWRBT-UHFFFAOYSA-N,sulfonamide,*c1cccc(I)c1,525.32,1.85,112.7,2,5,4,2,0.211,0.468,5.0,3.0,3.74,False,False,False,False,True,True,True,False,False,False
GLUE2220,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc(I)c4)c3C2=O)C(=O)N1,WAHOPLISRLNGMO-UHFFFAOYSA-N,acetamide,*c1cccc(I)c1,503.3,2.23,95.6,2,4,4,2,0.238,0.495,5.0,3.0,4.31,False,True,False,False,True,True,True,False,False,False
GLUE2221,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc(I)c4)c3C2=O)C(=O)N1,BWKHNOIORZFPGH-UHFFFAOYSA-N,urea,*c1cccc(I)c1,504.28,2.7,107.6,3,4,3,2,0.2,0.442,5.0,3.0,3.48,False,True,False,False,True,True,True,False,False,False
GLUE2222,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc(I)c4)c3C2=O)C(=O)N1,MHEHPHGXRAUSEA-UHFFFAOYSA-N,carbamate,*c1cccc(I)c1,505.27,2.66,104.8,2,5,3,2,0.2,0.493,5.0,3.0,3.92,False,True,False,False,True,True,True,False,False,False
GLUE2223,O=C1CCC(N2Cc3cccc(NC(=O)NC4=NCCO4)c3C2=O)C(=O)N1,IWMKZTCUSIKGSM-UHFFFAOYSA-N,amide,*NC1=NCCO1,371.35,-0.04,129.2,3,6,2,1,0.353,0.628,5.0,3.0,4.09,True,False,False,False,True,True,False,False,False,False
GLUE2224,O=C1CCC(N2Cc3cccc(NS(=O)(=O)NC4=NCCO4)c3C2=O)C(=O)N1,OHARQRUHWHJCKF-UHFFFAOYSA-N,sulfonamide,*NC1=NCCO1,407.41,-0.92,146.3,3,7,4,1,0.375,0.55,5.0,3.0,3.83,True,False,False,False,True,True,False,False,False,False
GLUE2225,O=C1CCC(N2Cc3cccc(NC(=O)CNC4=NCCO4)c3C2=O)C(=O)N1,UMTNBBAXXKSXNO-UHFFFAOYSA-N,acetamide,*NC1=NCCO1,385.38,-0.64,129.2,3,7,4,1,0.389,0.592,9.0,3.0,3.49,True,False,False,False,True,True,False,False,False,False
GLUE2226,O=C1CCC(N2Cc3cccc(NC(=O)NNC4=NCCO4)c3C2=O)C(=O)N1,QEVGIAUMBQEOEK-UHFFFAOYSA-N,urea,*NC1=NCCO1,386.37,-0.54,141.2,4,7,2,1,0.353,0.397,9.0,2.5,3.31,True,False,False,False,True,True,False,False,False,False
GLUE2227,O=C1CCC(N2Cc3cccc(NC(=O)ONC4=NCCO4)c3C2=O)C(=O)N1,CEFJMDWLJFQAIT-UHFFFAOYSA-N,carbamate,*NC1=NCCO1,387.35,-0.11,138.4,3,8,2,1,0.353,0.475,9.0,3.0,3.47,True,False,False,False,True,True,False,False,False,False
GLUE2228,Nc1cccc2c1C(=O)N(C(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,XKNZLLOIKOYPCD-UHFFFAOYSA-N,amide,*N1C(=O)c2cccc(N)c2C1=O,447.41,0.86,159.0,3,7,2,2,0.182,0.455,4.5,3.0,3.54,True,False,False,False,True,True,False,False,False,False
GLUE2229,Nc1cccc2c1C(=O)N(S(=O)(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,FFZGVXXJXBQRBF-UHFFFAOYSA-N,sulfonamide,*N1C(=O)c2cccc(N)c2C1=O,483.46,-0.02,176.0,3,8,4,2,0.19,0.401,4.5,3.0,3.28,False,False,False,False,True,True,False,False,False,False
GLUE2230,Nc1cccc2c1C(=O)N(CC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,AKFUVPHAOQOQRJ-UHFFFAOYSA-N,acetamide,*N1C(=O)c2cccc(N)c2C1=O,461.43,0.26,159.0,3,7,4,2,0.217,0.435,4.5,3.0,3.44,False,False,False,False,True,True,False,False,False,False
GLUE2231,Nc1cccc2c1C(=O)N(NC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,OHORSSSGGSVTOZ-UHFFFAOYSA-N,urea,*N1C(=O)c2cccc(N)c2C1=O,462.42,0.36,171.0,4,7,3,2,0.182,0.377,4.5,2.5,3.27,False,False,False,False,True,True,False,False,False,False
GLUE2232,Nc1cccc2c1C(=O)N(OC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,LLZHQEQMVTZFTJ-UHFFFAOYSA-N,carbamate,*N1C(=O)c2cccc(N)c2C1=O,463.41,0.79,168.2,3,8,3,2,0.182,0.443,4.5,3.0,3.43,False,False,False,False,True,True,False,False,False,False
GLUE2233,C[C@@H]1CN(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C[C@H](C)N1,YHNMEVHLMGEZFZ-ODOQXGPZSA-N,amide,*N1C[C@@H](C)N[C@@H](C)C1,399.45,0.66,110.8,3,5,2,1,0.5,0.633,9.0,3.5,3.69,True,False,False,False,True,True,True,True,False,False
GLUE2234,C[C@@H]1CN(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C[C@H](C)N1,BMRMZKVSSXMLCP-ODOQXGPZSA-N,sulfonamide,*N1C[C@@H](C)N[C@@H](C)C1,435.51,-0.21,127.9,3,6,4,1,0.526,0.562,9.5,3.0,2.88,True,False,False,False,True,True,False,False,False,False
GLUE2235,C[C@@H]1CN(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C[C@H](C)N1,YHWLVRMBKSPOJR-OCZCAGDBSA-N,acetamide,*N1C[C@@H](C)N[C@@H](C)C1,413.48,0.07,110.8,3,6,4,1,0.524,0.603,9.5,3.5,3.34,True,False,False,False,True,True,True,True,False,False
GLUE2236,C[C@@H]1CN(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C[C@H](C)N1,IGAQOUITEDZROH-ODOQXGPZSA-N,urea,*N1C[C@@H](C)N[C@@H](C)C1,414.47,0.17,122.9,4,6,3,1,0.5,0.523,9.5,2.5,2.86,True,False,False,False,True,True,False,False,False,False
GLUE2237,C[C@@H]1CN(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C[C@H](C)N1,ZHNGUFOQXXTWRI-ODOQXGPZSA-N,carbamate,*N1C[C@@H](C)N[C@@H](C)C1,415.45,0.59,120.1,3,7,3,1,0.5,0.618,9.5,3.0,3.02,True,False,False,False,True,True,False,False,False,False
GLUE2238,O=C1CCC(N2Cc3cccc(NC(=O)[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3C2=O)C(=O)N1,XQXPZYZODDCIOB-JRWCODRMSA-N,amide,*[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,429.46,-0.45,136.7,4,6,3,1,0.421,0.38,5.0,2.5,3.5,True,False,False,False,True,True,False,False,False,False
GLUE2239,O=C1CCC(N2Cc3cccc(NS(=O)(=O)[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3C2=O)C(=O)N1,MMXDSKZWVODIBF-KXOIQSFWSA-N,sulfonamide,*[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,465.51,-0.69,153.8,4,7,4,1,0.444,0.339,5.0,2.5,3.25,False,False,False,False,True,True,False,False,False,False
GLUE2240,O=C1CCC(N2Cc3cccc(NC(=O)C[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3C2=O)C(=O)N1,POXAAGCLZVMUCH-NBZQMUKKSA-N,acetamide,*[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,443.49,-0.06,136.7,4,6,4,1,0.45,0.38,5.0,2.5,3.4,True,False,False,False,True,True,False,False,False,False
GLUE2241,O=C1CCC(N2Cc3cccc(NC(=O)N[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3C2=O)C(=O)N1,OSUQMHUVIOAHDV-FOLANACDSA-N,urea,*[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,444.47,-0.31,148.7,5,6,3,1,0.421,0.319,5.0,2.5,3.4,True,False,False,False,True,True,False,False,False,False
GLUE2242,O=C1CCC(N2Cc3cccc(NC(=O)O[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3C2=O)C(=O)N1,PAXOSCJQJZTYPS-YHSYKIEQSA-N,carbamate,*[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,445.46,0.12,145.9,4,7,3,1,0.421,0.382,5.0,2.5,3.39,True,False,False,False,True,True,False,False,False,False
GLUE2243,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc5[nH]ccc45)c3C2=O)C(=O)N1,JXXGIUMOUNGCRR-UHFFFAOYSA-N,amide,*c1cccc2[nH]ccc12,402.41,2.18,111.4,3,4,3,3,0.182,0.583,5.0,3.5,4.15,True,True,False,False,True,True,True,True,False,True
GLUE2244,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc5[nH]ccc45)c3C2=O)C(=O)N1,YJQFHJJNUQXIMA-UHFFFAOYSA-N,sulfonamide,*c1cccc2[nH]ccc12,438.47,1.73,128.4,3,5,4,3,0.19,0.535,5.0,3.0,3.61,True,False,False,False,True,True,False,False,False,False
GLUE2245,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc5[nH]ccc45)c3C2=O)C(=O)N1,HIZQYUOPDLJCAC-UHFFFAOYSA-N,acetamide,*c1cccc2[nH]ccc12,416.44,2.11,111.4,3,4,4,3,0.217,0.566,5.0,3.5,4.05,True,True,False,False,True,True,True,True,False,True
GLUE2246,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc5[nH]ccc45)c3C2=O)C(=O)N1,NHRZHPUZNHODAQ-UHFFFAOYSA-N,urea,*c1cccc2[nH]ccc12,417.43,2.57,123.4,4,4,3,3,0.182,0.489,5.0,2.5,3.55,True,True,False,False,True,True,False,False,False,False
GLUE2247,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc5[nH]ccc45)c3C2=O)C(=O)N1,PJLUFPDLXODCTA-UHFFFAOYSA-N,carbamate,*c1cccc2[nH]ccc12,418.41,2.54,120.6,3,5,3,3,0.182,0.565,5.0,3.0,3.73,True,True,False,False,True,True,False,False,False,False
GLUE2248,O=C1CCC(N2Cc3cccc(NC(=O)S(=O)(=O)c4ccc(Cl)cc4)c3C2=O)C(=O)N1,WJAWNZQYWBLEDI-UHFFFAOYSA-N,amide,*S(=O)(=O)c1ccc(Cl)cc1,461.88,2.11,129.7,2,6,3,2,0.2,0.673,5.0,3.0,3.77,False,True,False,False,True,True,False,False,False,False
GLUE2249,O=C1CCC(N2Cc3cccc(NS(=O)(=O)S(=O)(=O)c4ccc(Cl)cc4)c3C2=O)C(=O)N1,MZICVBDJEFZIEG-UHFFFAOYSA-N,sulfonamide,*S(=O)(=O)c1ccc(Cl)cc1,497.94,1.23,146.8,2,7,5,2,0.211,0.466,5.0,3.0,3.51,False,False,False,False,True,True,False,False,False,False
GLUE2250,O=C1CCC(N2Cc3cccc(NC(=O)CS(=O)(=O)c4ccc(Cl)cc4)c3C2=O)C(=O)N1,FVOUWZIWJVGOQR-UHFFFAOYSA-N,acetamide,*S(=O)(=O)c1ccc(Cl)cc1,475.91,1.51,129.7,2,6,5,2,0.238,0.63,5.0,3.0,3.67,False,False,False,False,True,True,False,False,False,False
GLUE2251,O=C1CCC(N2Cc3cccc(NC(=O)NS(=O)(=O)c4ccc(Cl)cc4)c3C2=O)C(=O)N1,DDDHAHMQYGOSRX-UHFFFAOYSA-N,urea,*S(=O)(=O)c1ccc(Cl)cc1,476.9,1.61,141.8,3,6,4,2,0.2,0.572,5.0,3.0,3.33,False,False,False,False,True,True,False,False,False,False
GLUE2252,O=C1CCC(N2Cc3cccc(NC(=O)OS(=O)(=O)c4ccc(Cl)cc4)c3C2=O)C(=O)N1,PLVHOJDHASWZRY-UHFFFAOYSA-N,carbamate,*S(=O)(=O)c1ccc(Cl)cc1,477.88,2.04,138.9,2,7,4,2,0.2,0.507,5.0,3.0,3.66,False,True,False,False,True,True,False,False,False,False
GLUE2253,O=C1CCC(N2Cc3cccc(NC(=O)N4C(=O)c5ccccc5C4=O)c3C2=O)C(=O)N1,LTKVSEKTDHNWTL-UHFFFAOYSA-N,amide,*N1C(=O)c2ccccc2C1=O,432.39,1.28,133.0,2,6,2,2,0.182,0.687,5.0,3.0,3.98,True,False,False,False,True,True,False,False,False,False
GLUE2254,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4C(=O)c5ccccc5C4=O)c3C2=O)C(=O)N1,LIISRLGZKBUVJU-UHFFFAOYSA-N,sulfonamide,*N1C(=O)c2ccccc2C1=O,468.45,0.4,150.0,2,7,4,2,0.19,0.617,5.0,3.0,3.73,False,False,False,False,True,True,False,False,False,False
GLUE2255,O=C1CCC(N2Cc3cccc(NC(=O)CN4C(=O)c5ccccc5C4=O)c3C2=O)C(=O)N1,SMZMCTYOVGCYCP-UHFFFAOYSA-N,acetamide,*N1C(=O)c2ccccc2C1=O,446.42,0.68,133.0,2,6,4,2,0.217,0.664,5.0,3.0,3.88,True,False,False,False,True,True,False,False,False,False
GLUE2256,O=C1CCC(N2Cc3cccc(NC(=O)NN4C(=O)c5ccccc5C4=O)c3C2=O)C(=O)N1,KTKBXXRDMUZULC-UHFFFAOYSA-N,urea,*N1C(=O)c2ccccc2C1=O,447.41,0.78,145.0,3,6,3,2,0.182,0.593,5.0,3.0,3.54,True,False,False,False,True,True,False,False,False,False
GLUE2257,O=C1CCC(N2Cc3cccc(NC(=O)ON4C(=O)c5ccccc5C4=O)c3C2=O)C(=O)N1,JIYHMBRMMZYYRB-UHFFFAOYSA-N,carbamate,*N1C(=O)c2ccccc2C1=O,448.39,1.21,142.2,2,7,3,2,0.182,0.672,5.0,3.0,3.87,True,False,False,False,True,True,False,False,False,False
GLUE2258,N#Cc1cnn2c(C(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ccnc12,UACUGRSTHIAAEU-UHFFFAOYSA-N,amide,*c1ccnc2c(C#N)cnn12,429.4,0.61,149.6,2,7,3,3,0.19,0.579,5.0,3.0,4.0,True,False,False,False,True,True,False,False,False,False
GLUE2259,N#Cc1cnn2c(S(=O)(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ccnc12,SNRLNAOMFBHGQB-UHFFFAOYSA-N,sulfonamide,*c1ccnc2c(C#N)cnn12,465.45,0.16,166.6,2,8,4,3,0.2,0.406,5.0,3.0,3.75,False,False,False,False,True,True,False,False,False,False
GLUE2260,N#Cc1cnn2c(CC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ccnc12,PEOGWGKVLOSJAP-UHFFFAOYSA-N,acetamide,*c1ccnc2c(C#N)cnn12,443.42,0.54,149.6,2,7,4,3,0.227,0.559,5.0,3.0,3.9,True,False,False,False,True,True,False,False,False,False
GLUE2261,N#Cc1cnn2c(NC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ccnc12,PPAQAJFMSAFYHZ-UHFFFAOYSA-N,urea,*c1ccnc2c(C#N)cnn12,444.41,1.01,161.6,3,7,3,3,0.19,0.508,5.0,3.0,3.56,True,False,False,False,True,True,False,False,False,False
GLUE2262,N#Cc1cnn2c(OC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)ccnc12,RZMKBAYPVIJNBC-UHFFFAOYSA-N,carbamate,*c1ccnc2c(C#N)cnn12,445.4,0.97,158.8,2,8,3,3,0.19,0.564,5.0,3.0,3.89,True,False,False,False,True,True,False,False,False,False
GLUE2263,O=C1CCC(N2Cc3cccc(NC(=O)N4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,SXXFXHNTFUYNJO-UHFFFAOYSA-N,amide,*N1C(=O)CC2(CCCC2)CC1=O,452.47,1.69,133.0,2,6,2,1,0.478,0.656,5.0,3.0,3.84,False,False,False,False,True,True,False,False,False,False
GLUE2264,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,FGWSWJDPHWDMIK-UHFFFAOYSA-N,sulfonamide,*N1C(=O)CC2(CCCC2)CC1=O,488.52,0.81,150.0,2,7,4,1,0.5,0.596,5.0,3.0,3.58,False,False,False,False,True,True,False,False,False,False
GLUE2265,O=C1CCC(N2Cc3cccc(NC(=O)CN4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,DCFARDOMCZNZQH-UHFFFAOYSA-N,acetamide,*N1C(=O)CC2(CCCC2)CC1=O,466.49,1.1,133.0,2,6,4,1,0.5,0.639,5.0,3.0,3.74,False,False,False,False,True,True,False,False,False,False
GLUE2266,O=C1CCC(N2Cc3cccc(NC(=O)NN4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,YJOZINWBDIPDAC-UHFFFAOYSA-N,urea,*N1C(=O)CC2(CCCC2)CC1=O,467.48,1.19,145.0,3,6,3,1,0.478,0.57,5.0,3.0,3.4,False,False,False,False,True,True,False,False,False,False
GLUE2267,O=C1CCC(N2Cc3cccc(NC(=O)ON4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,CLLHLNWIIOHAJC-UHFFFAOYSA-N,carbamate,*N1C(=O)CC2(CCCC2)CC1=O,468.47,1.62,142.2,2,7,3,1,0.478,0.642,5.0,3.0,3.73,False,False,False,False,True,True,False,False,False,False
GLUE2268,Cc1nc2n(c(=O)c1C(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)CCCC2,DBKFUXDUYNMZKG-UHFFFAOYSA-N,amide,*c1c(C)nc2n(c1=O)CCCC2,449.47,0.9,130.5,2,6,3,2,0.391,0.67,5.0,3.0,3.86,True,False,False,False,True,True,False,False,False,False
GLUE2269,Cc1nc2n(c(=O)c1S(=O)(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)CCCC2,HPHJLSUEKXNQQO-UHFFFAOYSA-N,sulfonamide,*c1c(C)nc2n(c1=O)CCCC2,485.52,0.45,147.5,2,7,4,2,0.409,0.598,5.0,3.0,3.6,False,False,False,False,True,True,False,False,False,False
GLUE2270,Cc1nc2n(c(=O)c1CC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)CCCC2,DIJFAMZPIFXWHE-UHFFFAOYSA-N,acetamide,*c1c(C)nc2n(c1=O)CCCC2,463.49,0.83,130.5,2,6,4,2,0.417,0.646,5.0,3.0,3.76,False,False,False,False,True,True,False,False,False,False
