glue_id,smiles,inchikey,linker,source_fragment,mw
GLUE2264,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,FGWSWJDPHWDMIK-UHFFFAOYSA-N,sulfonamide,*N1C(=O)CC2(CCCC2)CC1=O,488.52
GLUE2265,O=C1CCC(N2Cc3cccc(NC(=O)CN4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,DCFARDOMCZNZQH-UHFFFAOYSA-N,acetamide,*N1C(=O)CC2(CCCC2)CC1=O,466.49
GLUE2266,O=C1CCC(N2Cc3cccc(NC(=O)NN4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,YJOZINWBDIPDAC-UHFFFAOYSA-N,urea,*N1C(=O)CC2(CCCC2)CC1=O,467.48
GLUE2267,O=C1CCC(N2Cc3cccc(NC(=O)ON4C(=O)CC5(CCCC5)CC4=O)c3C2=O)C(=O)N1,CLLHLNWIIOHAJC-UHFFFAOYSA-N,carbamate,*N1C(=O)CC2(CCCC2)CC1=O,468.47
GLUE2268,Cc1nc2n(c(=O)c1C(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)CCCC2,DBKFUXDUYNMZKG-UHFFFAOYSA-N,amide,*c1c(C)nc2n(c1=O)CCCC2,449.47
GLUE2269,Cc1nc2n(c(=O)c1S(=O)(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)CCCC2,HPHJLSUEKXNQQO-UHFFFAOYSA-N,sulfonamide,*c1c(C)nc2n(c1=O)CCCC2,485.52
GLUE2270,Cc1nc2n(c(=O)c1CC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)CCCC2,DIJFAMZPIFXWHE-UHFFFAOYSA-N,acetamide,*c1c(C)nc2n(c1=O)CCCC2,463.49
GLUE2271,Cc1nc2n(c(=O)c1NC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)CCCC2,IWWZADKDNIFNSR-UHFFFAOYSA-N,urea,*c1c(C)nc2n(c1=O)CCCC2,464.48
GLUE2272,Cc1nc2n(c(=O)c1OC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)CCCC2,APCBCGWLMCCNGC-UHFFFAOYSA-N,carbamate,*c1c(C)nc2n(c1=O)CCCC2,465.47
GLUE2273,Cn1cncc1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,RKHCWUJFEZRZBP-UHFFFAOYSA-N,amide,*c1cncn1C,367.37
GLUE2274,Cn1cncc1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,FLFHQANNUVNALS-UHFFFAOYSA-N,sulfonamide,*c1cncn1C,403.42
GLUE2275,Cn1cncc1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ONXLSEHKDFPIGD-UHFFFAOYSA-N,acetamide,*c1cncn1C,381.39
GLUE2276,Cn1cncc1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KMRFERWBVAXTGZ-UHFFFAOYSA-N,urea,*c1cncn1C,382.38
GLUE2277,Cn1cncc1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,UCDHSJAFWORDQL-UHFFFAOYSA-N,carbamate,*c1cncn1C,383.36
GLUE2278,Cc1nc2ccccc2c(=O)n1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ZUCPLNVFNPGBNK-UHFFFAOYSA-N,amide,*n1c(C)nc2ccccc2c1=O,445.44
GLUE2279,Cc1nc2ccccc2c(=O)n1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,PGUYCERURJJJNA-UHFFFAOYSA-N,sulfonamide,*n1c(C)nc2ccccc2c1=O,481.49
GLUE2280,Cc1nc2ccccc2c(=O)n1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ULSZRIUINGBTPQ-UHFFFAOYSA-N,acetamide,*n1c(C)nc2ccccc2c1=O,459.46
GLUE2281,Cc1nc2ccccc2c(=O)n1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,NNPRDWAFKZRQIP-UHFFFAOYSA-N,urea,*n1c(C)nc2ccccc2c1=O,460.45
GLUE2282,Cc1nc2ccccc2c(=O)n1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VAEFBPQGCJESFO-UHFFFAOYSA-N,carbamate,*n1c(C)nc2ccccc2c1=O,461.43
GLUE2283,O=C1CCC(N2Cc3cccc(NC(=O)n4nc5ccccn5c4=O)c3C2=O)C(=O)N1,MRQKWVIGQFRVQS-UHFFFAOYSA-N,amide,*n1nc2ccccn2c1=O,420.39
GLUE2284,O=C1CCC(N2Cc3cccc(NS(=O)(=O)n4nc5ccccn5c4=O)c3C2=O)C(=O)N1,VQITWTCTCIMUMW-UHFFFAOYSA-N,sulfonamide,*n1nc2ccccn2c1=O,456.44
GLUE2285,O=C1CCC(N2Cc3cccc(NC(=O)Cn4nc5ccccn5c4=O)c3C2=O)C(=O)N1,YQODJKOYXMISGG-UHFFFAOYSA-N,acetamide,*n1nc2ccccn2c1=O,434.41
GLUE2286,O=C1CCC(N2Cc3cccc(NC(=O)Nn4nc5ccccn5c4=O)c3C2=O)C(=O)N1,DFXKCTJYESCAKR-UHFFFAOYSA-N,urea,*n1nc2ccccn2c1=O,435.4
GLUE2287,O=C1CCC(N2Cc3cccc(NC(=O)On4nc5ccccn5c4=O)c3C2=O)C(=O)N1,WBWIBJXLADKFNG-UHFFFAOYSA-N,carbamate,*n1nc2ccccn2c1=O,436.38
GLUE2288,CN1C(=O)CC(C)(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,VGOCISLLTLRLBY-UHFFFAOYSA-N,amide,*C1(C)CC(=O)N(C)C1=O,412.4
GLUE2289,CN1C(=O)CC(C)(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,CXCHANPVKMXZMX-UHFFFAOYSA-N,sulfonamide,*C1(C)CC(=O)N(C)C1=O,448.46
GLUE2290,CN1C(=O)CC(C)(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,RGNIBPZXUMCKRB-UHFFFAOYSA-N,acetamide,*C1(C)CC(=O)N(C)C1=O,426.43
GLUE2291,CN1C(=O)CC(C)(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,WVFURVKEVGOLLH-UHFFFAOYSA-N,urea,*C1(C)CC(=O)N(C)C1=O,427.42
GLUE2292,CN1C(=O)CC(C)(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,SMSBZNDTFRUYSX-UHFFFAOYSA-N,carbamate,*C1(C)CC(=O)N(C)C1=O,428.4
GLUE2293,CN1C(=O)CC(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,WBKOXZVGAKSUCV-UHFFFAOYSA-N,amide,*C1CC(=O)N(C)C1=O,398.38
GLUE2294,CN1C(=O)CC(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,HHCNTWXJQWRSAT-UHFFFAOYSA-N,sulfonamide,*C1CC(=O)N(C)C1=O,434.43
GLUE2295,CN1C(=O)CC(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,CAFYGEONZIFBQF-UHFFFAOYSA-N,acetamide,*C1CC(=O)N(C)C1=O,412.4
GLUE2296,CN1C(=O)CC(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,HOFRATZRTIQFMB-UHFFFAOYSA-N,urea,*C1CC(=O)N(C)C1=O,413.39
GLUE2297,CN1C(=O)CC(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,LSUSGAMYIVSSPR-UHFFFAOYSA-N,carbamate,*C1CC(=O)N(C)C1=O,414.37
GLUE2298,CC1(C)CC(=O)N(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,DAVITJHFTNOCHU-UHFFFAOYSA-N,amide,*N1C(=O)CC(C)(C)CC1=O,426.43
GLUE2299,CC1(C)CC(=O)N(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,JBDLXKBRSGKWIC-UHFFFAOYSA-N,sulfonamide,*N1C(=O)CC(C)(C)CC1=O,462.48
GLUE2300,CC1(C)CC(=O)N(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,NEQCKJOKTHANHY-UHFFFAOYSA-N,acetamide,*N1C(=O)CC(C)(C)CC1=O,440.46
GLUE2301,CC1(C)CC(=O)N(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,SMMQMXFENNSFDF-UHFFFAOYSA-N,urea,*N1C(=O)CC(C)(C)CC1=O,441.44
GLUE2302,CC1(C)CC(=O)N(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,FLDGYKDFSAKIOZ-UHFFFAOYSA-N,carbamate,*N1C(=O)CC(C)(C)CC1=O,442.43
GLUE2303,CC1=NN(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,FVOVGJDBJLGIHV-UHFFFAOYSA-N,amide,*N1N=C(C)CC1=O,383.36
GLUE2304,CC1=NN(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,BPYMHGFAYOKGPL-UHFFFAOYSA-N,sulfonamide,*N1N=C(C)CC1=O,419.42
GLUE2305,CC1=NN(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,OTFBPOZREIGVSU-UHFFFAOYSA-N,acetamide,*N1N=C(C)CC1=O,397.39
GLUE2306,CC1=NN(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,UWOAJSINLURHQA-UHFFFAOYSA-N,urea,*N1N=C(C)CC1=O,398.38
GLUE2307,CC1=NN(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C(=O)C1,QHRVZZJRHPPYSB-UHFFFAOYSA-N,carbamate,*N1N=C(C)CC1=O,399.36
GLUE2308,CN1C(=O)OC(C)(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,SZKNCQYFTIGONP-UHFFFAOYSA-N,amide,*C1(C)OC(=O)N(C)C1=O,414.37
GLUE2309,CN1C(=O)OC(C)(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,DBALULBIBAAQPK-UHFFFAOYSA-N,sulfonamide,*C1(C)OC(=O)N(C)C1=O,450.43
GLUE2310,CN1C(=O)OC(C)(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,XOACZEWTANUGNV-UHFFFAOYSA-N,acetamide,*C1(C)OC(=O)N(C)C1=O,428.4
GLUE2311,CN1C(=O)OC(C)(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,LJXNKYWSMAQGJU-UHFFFAOYSA-N,urea,*C1(C)OC(=O)N(C)C1=O,429.39
GLUE2312,CN1C(=O)OC(C)(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)C1=O,JTZAETPLNUCMRT-UHFFFAOYSA-N,carbamate,*C1(C)OC(=O)N(C)C1=O,430.37
GLUE2313,C[n+]1cccc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,PKGGMSRCSMJVRT-UHFFFAOYSA-O,amide,*c1ccc[n+](C)c1,379.4
GLUE2314,C[n+]1cccc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,YPTUBWPFUYYYCZ-UHFFFAOYSA-O,sulfonamide,*c1ccc[n+](C)c1,415.45
GLUE2315,C[n+]1cccc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,NYJSPKPXJNITFV-UHFFFAOYSA-O,acetamide,*c1ccc[n+](C)c1,393.42
GLUE2316,C[n+]1cccc(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,KLPVTJPVDBRJJR-UHFFFAOYSA-O,urea,*c1ccc[n+](C)c1,394.41
GLUE2317,C[n+]1cccc(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)c1,BSUHKOVCWCUNIK-UHFFFAOYSA-O,carbamate,*c1ccc[n+](C)c1,395.4
GLUE2318,O=C1CCC(N2Cc3cccc(NC(=O)C(Cl)C(F)(F)F)c3C2=O)C(=O)N1,ZJXBKYUYNCSYMM-UHFFFAOYSA-N,amide,*C(Cl)C(F)(F)F,403.74
GLUE2319,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C(Cl)C(F)(F)F)c3C2=O)C(=O)N1,KPQTXNMOXQQNQF-UHFFFAOYSA-N,sulfonamide,*C(Cl)C(F)(F)F,439.8
GLUE2320,O=C1CCC(N2Cc3cccc(NC(=O)CC(Cl)C(F)(F)F)c3C2=O)C(=O)N1,IITUFCLKDRCUHB-UHFFFAOYSA-N,acetamide,*C(Cl)C(F)(F)F,417.77
GLUE2321,O=C1CCC(N2Cc3cccc(NC(=O)NC(Cl)C(F)(F)F)c3C2=O)C(=O)N1,QDLLDOWYOBLIKS-UHFFFAOYSA-N,urea,*C(Cl)C(F)(F)F,418.76
GLUE2322,O=C1CCC(N2Cc3cccc(NC(=O)OC(Cl)C(F)(F)F)c3C2=O)C(=O)N1,BUJTZZXRWGRZFY-UHFFFAOYSA-N,carbamate,*C(Cl)C(F)(F)F,419.74
GLUE2323,O=C1CCC(N2Cc3cccc(NC(=O)C(F)(F)C(F)Cl)c3C2=O)C(=O)N1,MTFKMAHFXTTYEH-UHFFFAOYSA-N,amide,*C(F)(F)C(F)Cl,403.74
GLUE2324,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C(F)(F)C(F)Cl)c3C2=O)C(=O)N1,FXEOYVDYYWYEKB-UHFFFAOYSA-N,sulfonamide,*C(F)(F)C(F)Cl,439.8
GLUE2325,O=C1CCC(N2Cc3cccc(NC(=O)CC(F)(F)C(F)Cl)c3C2=O)C(=O)N1,ZGPHXPFGZQYGKL-UHFFFAOYSA-N,acetamide,*C(F)(F)C(F)Cl,417.77
GLUE2326,O=C1CCC(N2Cc3cccc(NC(=O)NC(F)(F)C(F)Cl)c3C2=O)C(=O)N1,QMYJTEJFYKLPKZ-UHFFFAOYSA-N,urea,*C(F)(F)C(F)Cl,418.76
GLUE2327,O=C1CCC(N2Cc3cccc(NC(=O)OC(F)(F)C(F)Cl)c3C2=O)C(=O)N1,YVPBKXGVHODQHW-UHFFFAOYSA-N,carbamate,*C(F)(F)C(F)Cl,419.74
GLUE2328,O=C1CCC(N2Cc3cccc(NC(=O)C(F)(F)C(Cl)Cl)c3C2=O)C(=O)N1,CJWMMQLQPDAIBE-UHFFFAOYSA-N,amide,*C(F)(F)C(Cl)Cl,420.2
GLUE2329,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C(F)(F)C(Cl)Cl)c3C2=O)C(=O)N1,CWNRAJBUVDCRTC-UHFFFAOYSA-N,sulfonamide,*C(F)(F)C(Cl)Cl,456.25
GLUE2330,O=C1CCC(N2Cc3cccc(NC(=O)CC(F)(F)C(Cl)Cl)c3C2=O)C(=O)N1,QPCORXNDAADCGS-UHFFFAOYSA-N,acetamide,*C(F)(F)C(Cl)Cl,434.23
GLUE2331,O=C1CCC(N2Cc3cccc(NC(=O)NC(F)(F)C(Cl)Cl)c3C2=O)C(=O)N1,HOQRUMSMUVREIQ-UHFFFAOYSA-N,urea,*C(F)(F)C(Cl)Cl,435.21
GLUE2332,O=C1CCC(N2Cc3cccc(NC(=O)OC(F)(F)C(Cl)Cl)c3C2=O)C(=O)N1,NSOYFXMKLCLDRO-UHFFFAOYSA-N,carbamate,*C(F)(F)C(Cl)Cl,436.2
GLUE2333,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VQJHYGSCFCPHBB-UHFFFAOYSA-N,amide,*c1c(C)c(Cl)c(C)[n+]([O-])c1Cl,477.3
GLUE2334,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,PISJIHJXWGKPCJ-UHFFFAOYSA-N,sulfonamide,*c1c(C)c(Cl)c(C)[n+]([O-])c1Cl,513.36
GLUE2335,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,HSQVRGZMLJCKFB-UHFFFAOYSA-N,acetamide,*c1c(C)c(Cl)c(C)[n+]([O-])c1Cl,491.33
GLUE2336,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ISPPBDATHAIKMJ-UHFFFAOYSA-N,urea,*c1c(C)c(Cl)c(C)[n+]([O-])c1Cl,492.32
GLUE2337,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,BHCNDCLGQHZZTF-UHFFFAOYSA-N,carbamate,*c1c(C)c(Cl)c(C)[n+]([O-])c1Cl,493.3
GLUE2338,NNC(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,FHWQLYIFZMFZGO-UHFFFAOYSA-N,amide,*C(=O)NN,345.32
GLUE2339,NNC(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,UDXJXQRYJVYJBL-UHFFFAOYSA-N,sulfonamide,*C(=O)NN,381.37
GLUE2340,NNC(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,TXHPXFGAFAXGMP-UHFFFAOYSA-N,acetamide,*C(=O)NN,359.34
GLUE2341,NNC(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,YMNOBSQGOHHIHM-UHFFFAOYSA-N,urea,*C(=O)NN,360.33
GLUE2342,NNC(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,FTJAEEIRIKHSIM-UHFFFAOYSA-N,carbamate,*C(=O)NN,361.31
GLUE2343,O=C1CCC(N2Cc3cccc(NC(=O)c4nc5cc(Cl)ccc5o4)c3C2=O)C(=O)N1,IDEOFCIANLUDCX-UHFFFAOYSA-N,amide,*c1nc2cc(Cl)ccc2o1,438.83
GLUE2344,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4nc5cc(Cl)ccc5o4)c3C2=O)C(=O)N1,OFPUGSUMMLVIQI-UHFFFAOYSA-N,sulfonamide,*c1nc2cc(Cl)ccc2o1,474.88
GLUE2345,O=C1CCC(N2Cc3cccc(NC(=O)Cc4nc5cc(Cl)ccc5o4)c3C2=O)C(=O)N1,HJXVCCKHHZFJAQ-UHFFFAOYSA-N,acetamide,*c1nc2cc(Cl)ccc2o1,452.85
GLUE2346,O=C1CCC(N2Cc3cccc(NC(=O)Nc4nc5cc(Cl)ccc5o4)c3C2=O)C(=O)N1,XNMRQPJKJOJOFW-UHFFFAOYSA-N,urea,*c1nc2cc(Cl)ccc2o1,453.84
GLUE2347,O=C1CCC(N2Cc3cccc(NC(=O)Oc4nc5cc(Cl)ccc5o4)c3C2=O)C(=O)N1,SUOPWEKVAMMQGO-UHFFFAOYSA-N,carbamate,*c1nc2cc(Cl)ccc2o1,454.83
GLUE2348,O=C1CCC(N2Cc3cccc(NC(=O)C(C(F)(F)F)C(F)(F)F)c3C2=O)C(=O)N1,BEMCURCMXBYMFV-UHFFFAOYSA-N,amide,*C(C(F)(F)F)C(F)(F)F,437.3
GLUE2349,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C(C(F)(F)F)C(F)(F)F)c3C2=O)C(=O)N1,HERRWDGAAAQXOL-UHFFFAOYSA-N,sulfonamide,*C(C(F)(F)F)C(F)(F)F,473.35
GLUE2350,O=C1CCC(N2Cc3cccc(NC(=O)CC(C(F)(F)F)C(F)(F)F)c3C2=O)C(=O)N1,GELJAFQHIFAUFX-UHFFFAOYSA-N,acetamide,*C(C(F)(F)F)C(F)(F)F,451.32
GLUE2351,O=C1CCC(N2Cc3cccc(NC(=O)NC(C(F)(F)F)C(F)(F)F)c3C2=O)C(=O)N1,XPVJCOWKADRFFO-UHFFFAOYSA-N,urea,*C(C(F)(F)F)C(F)(F)F,452.31
GLUE2352,O=C1CCC(N2Cc3cccc(NC(=O)OC(C(F)(F)F)C(F)(F)F)c3C2=O)C(=O)N1,AIWMIKCABZXNNE-UHFFFAOYSA-N,carbamate,*C(C(F)(F)F)C(F)(F)F,453.3
GLUE2353,O=C1CCC(N2Cc3cccc(NC(=O)OCF)c3C2=O)C(=O)N1,FHDJLNDGJSNWBL-UHFFFAOYSA-N,amide,*OCF,335.29
GLUE2354,O=C1CCC(N2Cc3cccc(NS(=O)(=O)OCF)c3C2=O)C(=O)N1,CWGQYRNTBSGKIS-UHFFFAOYSA-N,sulfonamide,*OCF,371.35
GLUE2355,O=C1CCC(N2Cc3cccc(NC(=O)COCF)c3C2=O)C(=O)N1,COAGMFWQDYTLTE-UHFFFAOYSA-N,acetamide,*OCF,349.32
GLUE2356,O=C1CCC(N2Cc3cccc(NC(=O)NOCF)c3C2=O)C(=O)N1,KHIKNIIVEFVZIW-UHFFFAOYSA-N,urea,*OCF,350.31
GLUE2357,O=C1CCC(N2Cc3cccc(NC(=O)OOCF)c3C2=O)C(=O)N1,CSXOAXASWNRPLA-UHFFFAOYSA-N,carbamate,*OCF,351.29
GLUE2358,O=C1CCC(N2Cc3cccc(NC(=O)C(F)C(F)(F)F)c3C2=O)C(=O)N1,LCWHXCRYRMFVKB-UHFFFAOYSA-N,amide,*C(F)C(F)(F)F,387.29
GLUE2359,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C(F)C(F)(F)F)c3C2=O)C(=O)N1,MRCZJJMXQLXJOS-UHFFFAOYSA-N,sulfonamide,*C(F)C(F)(F)F,423.34
GLUE2360,O=C1CCC(N2Cc3cccc(NC(=O)CC(F)C(F)(F)F)c3C2=O)C(=O)N1,AXGCNKHTPDLVIP-UHFFFAOYSA-N,acetamide,*C(F)C(F)(F)F,401.32
GLUE2361,O=C1CCC(N2Cc3cccc(NC(=O)NC(F)C(F)(F)F)c3C2=O)C(=O)N1,OTQQBIKJNWTPOL-UHFFFAOYSA-N,urea,*C(F)C(F)(F)F,402.3
GLUE2362,O=C1CCC(N2Cc3cccc(NC(=O)OC(F)C(F)(F)F)c3C2=O)C(=O)N1,KIJAZLTXXNUOOA-UHFFFAOYSA-N,carbamate,*C(F)C(F)(F)F,403.29
GLUE2363,N[C@@H]1C[C@H]1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XQEOMBKEWUSXGW-UVTZGIPTSA-N,amide,*[C@@H]1C[C@H]1N,342.36
GLUE2364,N[C@@H]1C[C@H]1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,MRWLSRKFQFCRAQ-WSXXKJPRSA-N,sulfonamide,*[C@@H]1C[C@H]1N,378.41
GLUE2365,N[C@@H]1C[C@H]1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VTSSQOZBZOYFFT-VUDPYIQVSA-N,acetamide,*[C@@H]1C[C@H]1N,356.38
GLUE2366,N[C@@H]1C[C@H]1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,QJVDGDKZGMARHJ-DFWSTUSTSA-N,urea,*[C@@H]1C[C@H]1N,357.37
GLUE2367,N[C@@H]1C[C@H]1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KRSNWYDHANGHHH-WSXXKJPRSA-N,carbamate,*[C@@H]1C[C@H]1N,358.35
GLUE2368,N[C@H]1C[C@@H]1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XQEOMBKEWUSXGW-HVFQMFNGSA-N,amide,*[C@H]1C[C@@H]1N,342.36
GLUE2369,N[C@H]1C[C@@H]1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,MRWLSRKFQFCRAQ-VAGKLZBCSA-N,sulfonamide,*[C@H]1C[C@@H]1N,378.41
GLUE2370,N[C@H]1C[C@@H]1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VTSSQOZBZOYFFT-ILWADHIDSA-N,acetamide,*[C@H]1C[C@@H]1N,356.38
GLUE2371,N[C@H]1C[C@@H]1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,QJVDGDKZGMARHJ-HFLPBZFISA-N,urea,*[C@H]1C[C@@H]1N,357.37
GLUE2372,N[C@H]1C[C@@H]1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KRSNWYDHANGHHH-VAGKLZBCSA-N,carbamate,*[C@H]1C[C@@H]1N,358.35
GLUE2373,CC1Cc2ccccc2N1NC(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,IVQHUAAYDHFIFM-UHFFFAOYSA-N,amide,*C(=O)NN1c2ccccc2CC1C,461.48
GLUE2374,CC1Cc2ccccc2N1NC(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,FWVAXJDDLVQZMH-UHFFFAOYSA-N,sulfonamide,*C(=O)NN1c2ccccc2CC1C,497.53
GLUE2375,CC1Cc2ccccc2N1NC(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,FUKGBIXPDKIFKN-UHFFFAOYSA-N,acetamide,*C(=O)NN1c2ccccc2CC1C,475.51
GLUE2376,CC1Cc2ccccc2N1NC(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,GERCZINOOCNTBD-UHFFFAOYSA-N,urea,*C(=O)NN1c2ccccc2CC1C,476.49
GLUE2377,CC1Cc2ccccc2N1NC(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XGPYWSIPMWIRGQ-UHFFFAOYSA-N,carbamate,*C(=O)NN1c2ccccc2CC1C,477.48
GLUE2378,NS(=O)(=O)c1cc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)ccc1Cl,WSWBVUHOTZBNKK-UHFFFAOYSA-N,amide,*c1ccc(Cl)c(S(N)(=O)=O)c1,476.9
GLUE2379,NS(=O)(=O)c1cc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)ccc1Cl,HHYJMMURLQVZFY-UHFFFAOYSA-N,sulfonamide,*c1ccc(Cl)c(S(N)(=O)=O)c1,512.95
GLUE2380,NS(=O)(=O)c1cc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)ccc1Cl,QSHAKXUUMCKQSQ-UHFFFAOYSA-N,acetamide,*c1ccc(Cl)c(S(N)(=O)=O)c1,490.93
